category_url,product_name,brand,product_url,price,review_count,review_date,review_text
https://www.kurly.com/categories/032009?filters=&page=1,멀티비타민키즈 + V - Complex15 (30일분),비타바움,https://www.kurly.com/goods/1000963113,95200,205,2025.09.19,금액채우려고 종종 사는데 있으면 쓰기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.04.29,"딸아이가 요즘 매일 공부하느라 몹시 피곤해해서 애정하는 컬리에서 리뷰많은 로트벡쉔 구매...딸 하루 먹어보더니 "" 피로가 쌱~~가시네요""이러더라구요"
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.01.09,"르트벡쉔  이뮨샷 올인원 이것이 함량이 제일 높고 좋아요
마시는 비타민 중에 제일 효과가 빠르다고 해서 
상비하는 비타민이에요
진저 비타민 두병 보너스로 받아서  그건 제가 마시려고요.
컬리가 배송도 빠르고 안전해서 컬리로 주문해요"
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2024.01.07,감기기운있거나 환절기 혹은 피곤할때 몇일 마셔주면 효과있어요! 맛은 쥬스 맛인데 살짝 알약맛 같은 끝맛이 있지만 못먹을 정도 아니고 좋아요. 초등학생도 잘먹어요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.22,컬리  쇼핑백   디자인   깔끔하고  좋네요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.21,선물용으로 쓰기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.21,종이백 깔끔하고 예뻐요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.21,잘 받았습니다 ㅋㅎ
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.21,유용하게 잘 썼어요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.20,제니쿠키 선물 할려고 샀는데 종이백이 없어 샀어요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨샷 올인원 비타민 플러스 (10일분),로트벡쉔,https://www.kurly.com/goods/5099197,59000,995,2025.09.20,금액채우기용 ㅎㅎ ㅋㅋ
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2024.12.21,"볼때마다 귀여운 로트벡쉔>.<
비타민 챙겨먹고자 간편하게 먹으려고 로트벡쉔 구매합니다
크기가 작아서 빠르게 마실수있어서 좋아요
먹고나면 반짝!하는게 있긴 있습니다"
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2024.08.05,병이 진짜 앙증맞게 귀여워요. 아이가 자꾸 감기에 걸려서 면역력 지켜주려고 샀는데 맛있다며 잘 먹어요.
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2024.07.18,"눈이 번쩍 뜨인다는 후기에 바로 구입했는데, 확실히 체력이 덜 딸려요"
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.22,컬리  쇼핑백   디자인   깔끔하고  좋네요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.21,선물용으로 쓰기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.21,종이백 깔끔하고 예뻐요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.21,잘 받았습니다 ㅋㅎ
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.21,유용하게 잘 썼어요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.21,박스에 들어있고 10개니까 10일동안 먹는거겠네요 비타민 미네랄 보충용이라고 써 있어요 피곤할때 하나씩 먹어야겠어요
https://www.kurly.com/categories/032009?filters=&page=1,이뮨킥 10 멀티비타민+아연 (10일분),로트벡쉔,https://www.kurly.com/goods/5145668,49000,447,2025.09.20,제니쿠키 선물 할려고 샀는데 종이백이 없어 샀어요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.22,컬리  쇼핑백   디자인   깔끔하고  좋네요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.21,선물용으로 쓰기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.21,종이백 깔끔하고 예뻐요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.21,잘 받았습니다 ㅋㅎ
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.21,유용하게 잘 썼어요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.20,제니쿠키 선물 할려고 샀는데 종이백이 없어 샀어요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.20,금액채우기용 ㅎㅎ ㅋㅋ
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.20,쇼핑백 실용적이고 좋습니다
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.20,쇼핑백  심플하네요
https://www.kurly.com/categories/032009?filters=&page=1,비타민D 다이렉트 (30일분),바이오렉트라,https://www.kurly.com/goods/1000425744,39600,286,2025.09.19,금액채우려고 종종 사는데 있으면 쓰기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.15,"요즘 장 건강 챙기려고 이것저것 찾아보다가 덴프스 덴마크 유산균이야기를 알게 됐어요😊 하루 한 포 간단하게 챙기면 되니까 바쁜 아침에도 부담 없더라구요. 맛도 시큼하거나 거슬리지 않고, 은근히 상큼해서 물 없이도 그냥 쏙 먹을 수 있어서 편해요✨ 며칠 꾸준히 먹다 보니 화장실 가는 게 한결 편해지고, 속이 가볍게 정리되는 느낌이 들어서 만족 중이에요👍 무엇보다 덴프스가 덴마크 원료로 만든다는 점이 신뢰가 가고, 아이부터 어른까지 온 가족이 함께 먹을 수 있다는 게 제일 큰 장점 같아요👨‍👩‍👧‍👦 건강 챙기고 싶으신 분들께 진심으로 추천할 만한 유산균이에요💙"
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.06.18,항상 먹고 있습니다 워낙 유명해서 좋다고 믿고 먹어요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.06.15,기존에 아이들이 먹던거라 가격 좋을때 구입했어요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,유산균은 얘만 먹는것같아요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,덴프스 요즘 잘 먹고 있어요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,아침공복에 한알씩 먹고 있습니다 장이 튼튼해 지는것 같아요 ㅎㅎ
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,"아이허브에서 사먹다 알도 작고 먹기 편해서 바꿨어요
화장실 잘 가요ㅋ"
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,알이 작아서 먹기는 편하고 휴대하고 들고 다니기도 냉장이 아니라서 편해요
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,"다른거 먹다가 새로 한 번 도전해봤는데, 공복 유산균 먹고 후기 다시 쓰러올게요"
https://www.kurly.com/categories/032009?filters=&page=1,덴마크 유산균이야기 기획세트 (120일분) + 부스터업 2EA,덴프스,https://www.kurly.com/goods/1001325441,62000,18857,2025.09.22,꾸준히 먹고 있고 효과 있습니다
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2023.06.19,"고려은단 메가도스C  비타민씨 3000mg은 몇년째 먹고 있던 제품인데요. 컬리에도 판매하는군요!!
세일해서 판매해서 좋은가격에 구매했어요~^^

분말형이라서 소화흡수도 더 잘되고,
위자극에도 무리가 덜 가는것 같구요. 
개별 스틱형 포장이라 좀더 깔끔하게 들고 나닐 수 있고, 외부의 빛과 습기에 더 안전한것 같아 좋아요.

한포만 먹어도 고함량이라 비타민C를 충분히 섭취 할 수 있다는 점도 너무 좋아요. 

사실 분말형이 새콤해서 먹기 힘들다는 분들 계시는데, 다년간 분말을 먹어온 제가 먹는 방법을 공유하자면. 
한포를 뜯어서 입안에 털어 넣는데, 혀를  움푹 파지게 말아준다음 그릇에 뭔가를 담듯이, 혀에 비타민씨 분말이 한곳에 모이게 한다음 혀와 입천장을 만나게 해서 분말을 잠깐 눌러줍니다.(그러면 분말이 퍼지거나 입안에서 여기저기 흩어지지않아 좋아요) 그런다음 재빨리 물을 마시면 조심히 마시면서 삼켜주면 됩니다.
그리고 비타민씨 분말은 되도록이면 치아에 닿지 않게 한번에 삼켜주시는게 좋아요^^

비타민씨 드시고 모두들 건강챙기세요^^"
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.09.18,비타민씨 부족하여 구매합니다. 세일할 때 구매해요.
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.09.17,메가도스 첫 시도. 고용량이 이라 조금 걱정되기도 했는데 저는 아무 이상도 없네요. 꾸준히 복용하면서 몸에 맞는지 테스트 하려고합니다.
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.09.11,남편이 환절기만되면 감기를 달고살아서 비타민찾다가 후기보고 구매해봐요 꾸준히 먹여볼께요
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.08.26,잘받았습니다 잘사용하겠습니다
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.08.16,"비타민c 메가도스 한지
5년 넘어서 다른 제품든도 많이 먹었지만 고려은단 제품이 먹고 나면 기운나고 확실히 차이가 나서 이제품으로 계속 먹고 있어요."
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.07.27,메가도즈 3000으로 나와서 좋고 분말형이라 먹기 더 편해요.
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.07.27,너무셔요 ㅠㅠ.. 시다 못해 써요
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.07.23,피곤할때 무조건 먹어줍니다!
https://www.kurly.com/categories/032009?filters=&page=1,메가도스C 3000 (100일분) (고려은단 메가도스C 3000 ),고려은단,https://www.kurly.com/goods/1001143403,31500,785,2025.07.23,먹을만하고 안먹으면 티나서 계속 구매중~~
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2022.07.09,"‘귤’ 검색하다 우연히 발견한 제품…젤리 모양도 예쁘고, 단게 먹고 싶을 때 두세게 정도 먹으면 좋을 거 같아 바로 주문해서 샛별배송으로 받았어요. 언박싱 후 먹어보니 예상했던 맛과 식감 입니다. 이거 하루 3개로는 안될 듯요 너무 맛있어서…그래도 영양제이니 정해진 용법을 지켜야하니 꾹~~참고 있네요ㅎㅎ. 비타민제 구매하려면 해외배송은 일주일정도, 국내택배도 아무리 빨라도 이틀 후에야 받을 수 있는데, 컬리는 24시간도 채 안걸리네요. 그 만큼 전달해 주시는 분들의 수고가 많겠지요ㅎㅎ. 
제품의 유통기한도 24년까지 넉넉하고, 세일 중이라 바로 재주문 넣었네요. 이렇게 좋은 상품인 줄 알았으면 한꺼번에 했었을텐데… 온가족이 함께 섭취하려면 한 개로는 부족해서요."
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.21,젤리 대신 마구마구 먹어서 자주 구매하고 있습니다
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.21,아이가 젤리 먹고 싶어 할때 용량 초과되도 그냥 막 먹어요
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.20,맛있어요 간식처럼 먹기 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.19,일단 맛있고 간편해서 매일 챙겨먹기 좋아요.
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.19,젤리먹는것 같아요 맛나요
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.18,아직 먹어보진 않았지만 후기가 좋아 기대
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.18,먹기 편해서 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.17,비타민 잘 안챙겨 먹어서 젤리로 주문했어요. 맛있어요.
https://www.kurly.com/categories/032009?filters=&page=1,비타프레쉬 귤젤리 비타민C&D 3000 구미(23일분),엔젯오리진,https://www.kurly.com/goods/5055718,10800,6593,2025.09.15,작은 크기 맛있어요 하루 3알인데 더많이 먹게되네요 c와D챙길 수 있어 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.22,쿠폰을 잘 쓰니 컬리가 최저가였습니다 만족합니다
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.16,자주시키는제품입니다 73
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.11,"성장기 아이 코피가 자주나는데
칼슘부족이면 난다 들어서 구입해봐요.
일주일 먹였는데 약발덕인지 아직 코피 안나요.
알약 크다해서 솔가 살까하다 네이쳐메이드 샀는데도 커요. 덴프스 유산균알이랑 비교"
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.11,건강 챙기려고 필요해서 구입했어요
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.10,처음 주문인데 피로회복에 효과좋네요
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.06,마그네슘이 필요해서 구입합니다
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.06,자주구매하는제품입니다
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.05,"새끼손톱만한 크기입니다(손톱이 좀 큰편)
3알 한번에 먹기 괜찮아요
뼈 건강을 챙길 나이라 앞으로 컬리에서 계속 구매해서 먹을 예정입니다"
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.05,"아주좋아요
빠른배송왔어요
좋아요!!!"
https://www.kurly.com/categories/032009?filters=&page=1,"칼슘, 마그네슘, 아연, 비타민D (60일분)",네이처메이드,https://www.kurly.com/goods/5054295,19990,1626,2025.09.05,꾸준히 구매하는데 너무 좋아요
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2024.08.03,"여름감기에 걸려서 고생했는데 아임비타 먹고 금방 나았어요!!
더운 여름에 먹으면 힘이 납니다!!"
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2024.07.05,"아임비타 멀티비타민 이뮨샷 어르신들 선물용으로 구매했어요 
액상이라 섭취하는데 편해서 좋습니다"
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2024.06.27,요즘 날씨도 더워지고 체력도 부족해서 이런저런 영양제를 먹어주며 버티고 있습니다. 그중에서 비타민은 꼭 먹어주는 편인데 종근당에서 나온 멀티비타민을 보고 궁금해서 구입했어요. 여행갔을때 매일매일 먹어줬는데 힘든 일정에도 덜 피곤해서 좋았어요. 다음에 또 구입해 보렵니다.
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.09.22,항상 먹는 영양제에요
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.09.13,추석선물로 비타민 구매. 이뮨이라 더좋겠죠. 비싸네요.
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.09.07,피곤한날 하나씩 먹으면 좀 나은것 같아서..
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.08.21,가끔 피곤할때 먹어요 굳
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.08.18,배송 빠르게 잘 왔어요
https://www.kurly.com/categories/032009?filters=&page=1,아임비타 멀티비타민 이뮨샷 2종,종근당건강,https://www.kurly.com/goods/1000127424,72000,537,2025.08.16,선물용으로 구마햤어요^.^
